filename,class
80032.png,0
80033.png,0
80034.png,4
80035.png,4
80036.png,0
80037.png,0
80038.png,1
80039.png,4
80040.png,4
80041.png,1
80042.png,0
80043.png,4
80044.png,4
80045.png,4
80046.png,1
80047.png,0
80048.png,0
80049.png,1
80050.png,1
80051.png,0
80052.png,0
80053.png,1
80054.png,4
80055.png,4
80056.png,4
80057.png,4
80058.png,0
80059.png,4
80060.png,0
80061.png,1
80062.png,4
80063.png,1
80064.png,4
80065.png,0
80066.png,4
80067.png,4
80068.png,4
80069.png,0
80070.png,4
80071.png,4
80072.png,4
80073.png,0
80074.png,4
80075.png,4
80076.png,4
80077.png,4
80078.png,4
80079.png,4
80080.png,4
80081.png,4
80082.png,4
80083.png,4
80084.png,4
80085.png,0
80086.png,4
80087.png,4
80088.png,0
80089.png,0
80090.png,0
80091.png,0
80092.png,4
80093.png,1
80094.png,0
80095.png,4
80096.png,4
80097.png,4
80098.png,0
80099.png,4
80100.png,0
80101.png,0
80102.png,4
80103.png,4
80104.png,0
80105.png,4
80106.png,4
80107.png,0
80108.png,0
80109.png,0
80110.png,0
80111.png,4
80112.png,0
80113.png,1
80114.png,0
80115.png,4
80116.png,4
80117.png,4
80118.png,4
80119.png,4
80120.png,1
80121.png,4
80122.png,4
80123.png,4
80124.png,4
80125.png,4
80126.png,0
80127.png,4
80128.png,4
80129.png,0
80130.png,4
80131.png,0
80132.png,0
80133.png,4
80134.png,0
80135.png,4
80136.png,4
80137.png,0
80138.png,4
80139.png,4
80140.png,4
80141.png,4
80142.png,0
80143.png,0
80144.png,4
80145.png,0
80146.png,0
80147.png,0
80148.png,0
80149.png,4
80150.png,0
80151.png,0
80152.png,0
80153.png,4
80154.png,4
80155.png,4
80156.png,4
80157.png,4
80158.png,4
80159.png,4
80160.png,0
80161.png,4
80162.png,1
80163.png,0
80164.png,0
80165.png,1
80166.png,0
80167.png,4
80168.png,0
80169.png,0
80170.png,4
80171.png,1
80172.png,4
80173.png,0
80174.png,4
80175.png,4
80176.png,4
80177.png,0
80178.png,4
80179.png,4
80180.png,4
80181.png,4
80182.png,1
80183.png,0
80184.png,4
80185.png,4
80186.png,4
80187.png,0
80188.png,4
80189.png,0
80190.png,1
80191.png,4
80192.png,0
80193.png,0
80194.png,0
80195.png,2
80196.png,0
80197.png,4
80198.png,4
80199.png,0
80200.png,0
80201.png,4
80202.png,4
80203.png,0
80204.png,4
80205.png,4
80206.png,0
80207.png,0
80208.png,1
80209.png,4
80210.png,1
80211.png,1
80212.png,0
80213.png,0
80214.png,0
80215.png,4
80216.png,4
80217.png,4
80218.png,4
80219.png,4
80220.png,0
80221.png,4
80222.png,4
80223.png,4
80224.png,4
80225.png,4
80226.png,4
80227.png,0
80228.png,0
80229.png,4
80230.png,0
80231.png,4
80232.png,4
80233.png,0
80234.png,4
80235.png,4
80236.png,4
80237.png,0
80238.png,4
80239.png,4
80240.png,0
80241.png,4
80242.png,0
80243.png,0
80244.png,4
80245.png,0
80246.png,0
80247.png,4
80248.png,4
80249.png,4
80250.png,0
80251.png,4
80252.png,4
80253.png,0
80254.png,4
80255.png,4
80256.png,0
80257.png,0
80258.png,0
80259.png,0
80260.png,4
80261.png,4
80262.png,4
80263.png,0
80264.png,4
80265.png,0
80266.png,4
80267.png,2
80268.png,4
80269.png,0
80270.png,4
80271.png,4
80272.png,0
80273.png,4
80274.png,1
80275.png,4
80276.png,1
80277.png,4
80278.png,0
80279.png,0
80280.png,4
80281.png,4
80282.png,4
80283.png,0
80284.png,0
80285.png,4
80286.png,4
80287.png,0
80288.png,4
80289.png,0
80290.png,4
80291.png,0
80292.png,0
80293.png,4
80294.png,4
80295.png,1
80296.png,0
80297.png,4
80298.png,0
80299.png,4
80300.png,4
80301.png,4
80302.png,0
80303.png,4
80304.png,0
80305.png,4
80306.png,1
80307.png,0
80308.png,4
80309.png,4
80310.png,4
80311.png,1
80312.png,4
80313.png,4
80314.png,0
80315.png,0
80316.png,0
80317.png,0
80318.png,0
80319.png,4
80320.png,0
80321.png,4
80322.png,4
80323.png,0
80324.png,4
80325.png,0
80326.png,4
80327.png,4
80328.png,0
80329.png,0
80330.png,0
80331.png,4
80332.png,4
80333.png,4
80334.png,0
80335.png,0
80336.png,1
80337.png,0
80338.png,4
80339.png,4
80340.png,4
80341.png,4
80342.png,0
80343.png,4
80344.png,0
80345.png,0
80346.png,4
80347.png,4
80348.png,4
80349.png,4
80350.png,4
80351.png,4
80352.png,4
80353.png,4
80354.png,0
80355.png,1
80356.png,4
80357.png,0
80358.png,4
80359.png,0
80360.png,0
80361.png,0
80362.png,4
80363.png,4
80364.png,4
80365.png,4
80366.png,4
80367.png,0
80368.png,4
80369.png,1
80370.png,0
80371.png,4
80372.png,4
80373.png,0
80374.png,0
80375.png,0
80376.png,4
80377.png,4
80378.png,0
80379.png,4
80380.png,0
80381.png,0
80382.png,4
80383.png,4
80384.png,4
80385.png,1
80386.png,4
80387.png,0
80388.png,4
80389.png,0
80390.png,4
80391.png,4
80392.png,4
80393.png,0
80394.png,4
80395.png,4
80396.png,4
80397.png,1
80398.png,0
80399.png,4
80400.png,0
80401.png,0
80402.png,4
80403.png,4
80404.png,0
80405.png,0
80406.png,0
80407.png,1
80408.png,4
80409.png,1
80410.png,4
80411.png,4
80412.png,4
80413.png,4
80414.png,0
80415.png,4
80416.png,0
80417.png,0
80418.png,4
80419.png,0
80420.png,4
80421.png,4
80422.png,0
80423.png,0
80424.png,1
80425.png,4
80426.png,4
80427.png,4
80428.png,0
80429.png,4
80430.png,1
80431.png,0
80432.png,4
80433.png,4
80434.png,0
80435.png,4
80436.png,0
80437.png,4
80438.png,4
80439.png,0
80440.png,1
80441.png,1
80442.png,1
80443.png,4
80444.png,0
80445.png,4
80446.png,4
80447.png,4
80448.png,1
80449.png,0
80450.png,4
80451.png,4
80452.png,1
80453.png,0
80454.png,0
80455.png,0
80456.png,0
80457.png,4
80458.png,0
80459.png,4
80460.png,0
80461.png,4
80462.png,4
80463.png,0
80464.png,4
80465.png,4
80466.png,4
80467.png,0
80468.png,4
80469.png,1
80470.png,0
80471.png,4
80472.png,1
80473.png,0
80474.png,4
80475.png,0
80476.png,4
80477.png,0
80478.png,4
80479.png,4
80480.png,0
80481.png,4
80482.png,4
80483.png,0
80484.png,1
80485.png,4
80486.png,4
80487.png,4
80488.png,0
80489.png,0
80490.png,0
80491.png,0
80492.png,4
80493.png,2
80494.png,0
80495.png,4
80496.png,0
80497.png,4
80498.png,1
80499.png,0
80500.png,0
80501.png,0
80502.png,4
80503.png,0
80504.png,0
80505.png,0
80506.png,0
80507.png,4
80508.png,1
80509.png,4
80510.png,4
80511.png,4
80512.png,0
80513.png,4
80514.png,0
80515.png,4
80516.png,4
80517.png,0
80518.png,1
80519.png,4
80520.png,4
80521.png,4
80522.png,4
80523.png,4
80524.png,4
80525.png,0
80526.png,4
80527.png,0
80528.png,0
80529.png,4
80530.png,0
80531.png,4
80532.png,4
80533.png,0
80534.png,4
80535.png,4
80536.png,4
80537.png,0
80538.png,4
80539.png,4
80540.png,4
80541.png,4
80542.png,0
80543.png,0
80544.png,1
80545.png,4
80546.png,1
80547.png,4
80548.png,0
80549.png,4
80550.png,4
80551.png,4
80552.png,4
80553.png,0
80554.png,4
80555.png,4
80556.png,0
80557.png,4
80558.png,4
80559.png,4
80560.png,4
80561.png,0
80562.png,4
80563.png,4
80564.png,4
80565.png,4
80566.png,4
80567.png,4
80568.png,4
80569.png,4
80570.png,4
80571.png,4
80572.png,0
80573.png,0
80574.png,4
80575.png,0
80576.png,4
80577.png,4
80578.png,4
80579.png,4
80580.png,4
80581.png,4
80582.png,4
80583.png,4
80584.png,4
80585.png,0
80586.png,1
80587.png,1
80588.png,4
80589.png,0
80590.png,4
80591.png,4
80592.png,4
80593.png,1
80594.png,4
80595.png,4
80596.png,4
80597.png,1
80598.png,4
80599.png,4
80600.png,0
80601.png,0
80602.png,4
80603.png,4
80604.png,4
80605.png,4
80606.png,0
80607.png,4
80608.png,0
80609.png,4
80610.png,4
80611.png,0
80612.png,4
80613.png,4
80614.png,1
80615.png,0
80616.png,0
80617.png,0
80618.png,0
80619.png,4
80620.png,0
80621.png,4
80622.png,0
80623.png,0
80624.png,0
80625.png,4
80626.png,0
80627.png,4
80628.png,4
80629.png,4
80630.png,4
80631.png,4
80632.png,4
80633.png,4
80634.png,0
80635.png,4
80636.png,0
80637.png,0
80638.png,4
80639.png,4
80640.png,0
80641.png,0
80642.png,4
80643.png,0
80644.png,0
80645.png,4
80646.png,0
80647.png,0
80648.png,4
80649.png,4
80650.png,0
80651.png,0
80652.png,0
80653.png,4
80654.png,4
80655.png,4
80656.png,0
80657.png,4
80658.png,4
80659.png,0
80660.png,4
80661.png,1
80662.png,4
80663.png,4
80664.png,4
80665.png,4
80666.png,4
80667.png,4
80668.png,4
80669.png,4
80670.png,0
80671.png,4
80672.png,4
80673.png,4
80674.png,4
80675.png,0
80676.png,1
80677.png,0
80678.png,4
80679.png,4
80680.png,4
80681.png,4
80682.png,4
80683.png,1
80684.png,4
80685.png,4
80686.png,1
80687.png,0
80688.png,4
80689.png,0
80690.png,4
80691.png,0
80692.png,0
80693.png,4
80694.png,1
80695.png,0
80696.png,4
80697.png,0
80698.png,0
80699.png,0
80700.png,4
80701.png,0
80702.png,4
80703.png,0
80704.png,4
80705.png,4
80706.png,0
80707.png,4
80708.png,0
80709.png,0
80710.png,0
80711.png,4
80712.png,4
80713.png,4
80714.png,0
80715.png,0
80716.png,2
80717.png,0
80718.png,4
80719.png,4
80720.png,0
80721.png,4
80722.png,1
80723.png,0
80724.png,0
80725.png,4
80726.png,4
80727.png,1
80728.png,0
80729.png,1
80730.png,4
80731.png,4
80732.png,4
80733.png,4
80734.png,4
80735.png,0
80736.png,2
80737.png,0
80738.png,4
80739.png,4
80740.png,2
80741.png,4
80742.png,4
80743.png,0
80744.png,4
80745.png,1
80746.png,0
80747.png,0
80748.png,0
80749.png,4
80750.png,4
80751.png,0
80752.png,4
80753.png,4
80754.png,1
80755.png,0
80756.png,0
80757.png,4
80758.png,0
80759.png,4
80760.png,0
80761.png,0
80762.png,4
80763.png,0
80764.png,4
80765.png,0
80766.png,0
80767.png,4
80768.png,1
80769.png,0
80770.png,1
80771.png,0
80772.png,4
80773.png,0
80774.png,4
80775.png,4
80776.png,4
80777.png,0
80778.png,0
80779.png,4
80780.png,4
80781.png,0
80782.png,0
80783.png,0
80784.png,4
80785.png,4
80786.png,4
80787.png,0
80788.png,0
80789.png,0
80790.png,4
80791.png,4
80792.png,4
80793.png,0
80794.png,1
80795.png,4
80796.png,0
80797.png,1
80798.png,4
80799.png,4
80800.png,1
80801.png,4
80802.png,1
80803.png,4
80804.png,0
80805.png,0
80806.png,4
80807.png,0
80808.png,0
80809.png,4
80810.png,4
80811.png,4
80812.png,4
80813.png,0
80814.png,4
80815.png,4
80816.png,4
80817.png,0
80818.png,4
80819.png,4
80820.png,4
80821.png,4
80822.png,4
80823.png,4
80824.png,4
80825.png,4
80826.png,4
80827.png,0
80828.png,0
80829.png,0
80830.png,4
80831.png,4
80832.png,0
80833.png,0
80834.png,0
80835.png,4
80836.png,4
80837.png,4
80838.png,0
80839.png,4
80840.png,4
80841.png,0
80842.png,1
80843.png,1
80844.png,4
80845.png,0
80846.png,4
80847.png,4
80848.png,1
80849.png,0
80850.png,0
80851.png,0
80852.png,4
80853.png,4
80854.png,0
80855.png,0
80856.png,0
80857.png,0
80858.png,1
80859.png,4
80860.png,4
80861.png,4
80862.png,0
80863.png,0
80864.png,0
80865.png,4
80866.png,0
80867.png,4
80868.png,0
80869.png,0
80870.png,4
80871.png,4
80872.png,4
80873.png,4
80874.png,0
80875.png,1
80876.png,4
80877.png,4
80878.png,4
80879.png,4
80880.png,4
80881.png,4
80882.png,4
80883.png,0
80884.png,4
80885.png,4
80886.png,1
80887.png,0
80888.png,0
80889.png,0
80890.png,4
80891.png,4
80892.png,4
80893.png,0
80894.png,4
80895.png,4
80896.png,4
80897.png,0
80898.png,1
80899.png,0
80900.png,0
80901.png,4
80902.png,4
80903.png,4
80904.png,0
80905.png,0
80906.png,0
80907.png,4
80908.png,4
80909.png,1
80910.png,4
80911.png,4
80912.png,0
80913.png,4
80914.png,4
80915.png,4
80916.png,4
80917.png,0
80918.png,0
80919.png,1
80920.png,4
80921.png,4
80922.png,4
80923.png,4
80924.png,0
80925.png,4
80926.png,0
80927.png,0
80928.png,0
80929.png,0
80930.png,0
80931.png,0
80932.png,0
80933.png,4
80934.png,0
80935.png,4
80936.png,4
80937.png,0
80938.png,4
80939.png,0
80940.png,4
80941.png,4
80942.png,4
80943.png,0
80944.png,4
80945.png,0
80946.png,4
80947.png,4
80948.png,0
80949.png,0
80950.png,0
80951.png,4
80952.png,0
80953.png,0
80954.png,4
80955.png,4
80956.png,0
80957.png,0
80958.png,0
80959.png,0
80960.png,4
80961.png,0
80962.png,4
80963.png,4
80964.png,0
80965.png,4
80966.png,4
80967.png,4
80968.png,4
80969.png,0
80970.png,4
80971.png,0
80972.png,4
80973.png,4
80974.png,0
80975.png,4
80976.png,4
80977.png,1
80978.png,0
80979.png,0
80980.png,4
80981.png,0
80982.png,0
80983.png,4
80984.png,4
80985.png,1
80986.png,4
80987.png,0
80988.png,4
80989.png,4
80990.png,0
80991.png,4
80992.png,0
80993.png,1
80994.png,4
80995.png,1
80996.png,4
80997.png,4
80998.png,0
80999.png,4
81000.png,4
81001.png,1
81002.png,4
81003.png,1
81004.png,1
81005.png,4
81006.png,0
81007.png,0
81008.png,0
81009.png,4
81010.png,4
81011.png,1
81012.png,4
81013.png,4
81014.png,0
81015.png,0
81016.png,4
81017.png,0
81018.png,4
81019.png,0
81020.png,0
81021.png,4
81022.png,0
81023.png,4
81024.png,4
81025.png,4
81026.png,0
81027.png,0
81028.png,1
81029.png,4
81030.png,4
81031.png,0
81032.png,0
81033.png,4
81034.png,4
81035.png,4
81036.png,4
81037.png,0
81038.png,4
81039.png,4
81040.png,0
81041.png,0
81042.png,4
81043.png,0
81044.png,4
81045.png,0
81046.png,4
81047.png,4
81048.png,4
81049.png,0
81050.png,4
81051.png,4
81052.png,4
81053.png,0
81054.png,4
81055.png,4
81056.png,0
81057.png,0
81058.png,4
81059.png,4
81060.png,4
81061.png,0
81062.png,0
81063.png,4
81064.png,1
81065.png,0
81066.png,4
81067.png,0
81068.png,4
81069.png,0
81070.png,4
81071.png,4
81072.png,0
81073.png,4
81074.png,0
81075.png,0
81076.png,2
81077.png,0
81078.png,0
81079.png,4
81080.png,4
81081.png,0
81082.png,4
81083.png,4
81084.png,4
81085.png,4
81086.png,0
81087.png,2
81088.png,1
81089.png,4
81090.png,4
81091.png,4
81092.png,0
81093.png,1
81094.png,4
81095.png,4
81096.png,1
81097.png,1
81098.png,4
81099.png,0
81100.png,0
81101.png,4
81102.png,0
81103.png,0
81104.png,0
81105.png,4
81106.png,4
81107.png,4
81108.png,4
81109.png,4
81110.png,4
81111.png,0
81112.png,4
81113.png,0
81114.png,4
81115.png,4
81116.png,0
81117.png,4
81118.png,4
81119.png,4
81120.png,0
81121.png,0
81122.png,0
81123.png,4
81124.png,4
81125.png,0
81126.png,4
81127.png,4
81128.png,1
81129.png,0
81130.png,0
81131.png,0
81132.png,0
81133.png,4
81134.png,0
81135.png,0
81136.png,4
81137.png,0
81138.png,0
81139.png,4
81140.png,4
81141.png,0
81142.png,4
81143.png,4
81144.png,0
81145.png,1
81146.png,4
81147.png,0
81148.png,0
81149.png,0
81150.png,0
81151.png,4
81152.png,0
81153.png,4
81154.png,0
81155.png,0
81156.png,4
81157.png,0
81158.png,1
81159.png,4
81160.png,0
81161.png,0
81162.png,4
81163.png,4
81164.png,4
81165.png,0
81166.png,0
81167.png,0
81168.png,4
81169.png,0
81170.png,4
81171.png,4
81172.png,4
81173.png,4
81174.png,0
81175.png,4
81176.png,1
81177.png,4
81178.png,4
81179.png,0
81180.png,4
81181.png,4
81182.png,4
81183.png,4
81184.png,4
81185.png,4
81186.png,4
81187.png,4
81188.png,0
81189.png,0
81190.png,4
81191.png,0
81192.png,0
81193.png,4
81194.png,0
81195.png,0
81196.png,0
81197.png,0
81198.png,4
81199.png,4
81200.png,0
81201.png,1
81202.png,0
81203.png,0
81204.png,4
81205.png,0
81206.png,4
81207.png,0
81208.png,4
81209.png,4
81210.png,0
81211.png,1
81212.png,0
81213.png,1
81214.png,0
81215.png,4
81216.png,0
81217.png,4
81218.png,0
81219.png,4
81220.png,0
81221.png,4
81222.png,4
81223.png,4
81224.png,1
81225.png,4
81226.png,4
81227.png,0
81228.png,4
81229.png,0
81230.png,4
81231.png,4
81232.png,0
81233.png,1
81234.png,0
81235.png,0
81236.png,4
81237.png,4
81238.png,0
81239.png,4
81240.png,0
81241.png,4
81242.png,0
81243.png,4
81244.png,4
81245.png,0
81246.png,1
81247.png,0
81248.png,4
81249.png,4
81250.png,4
81251.png,4
81252.png,0
81253.png,1
81254.png,4
81255.png,1
81256.png,1
81257.png,4
81258.png,4
81259.png,0
81260.png,4
81261.png,4
81262.png,0
81263.png,0
81264.png,0
81265.png,0
81266.png,4
81267.png,0
81268.png,4
81269.png,1
81270.png,0
81271.png,0
81272.png,0
81273.png,0
81274.png,0
81275.png,0
81276.png,0
81277.png,0
81278.png,4
81279.png,0
81280.png,4
81281.png,1
81282.png,0
81283.png,0
81284.png,0
81285.png,4
81286.png,0
81287.png,4
81288.png,4
81289.png,0
81290.png,4
81291.png,0
81292.png,4
81293.png,4
81294.png,4
81295.png,4
81296.png,4
81297.png,4
81298.png,4
81299.png,4
81300.png,4
81301.png,4
81302.png,0
81303.png,4
81304.png,4
81305.png,0
81306.png,0
81307.png,4
81308.png,0
81309.png,0
81310.png,1
81311.png,4
81312.png,4
81313.png,0
81314.png,0
81315.png,4
81316.png,4
81317.png,4
81318.png,4
81319.png,1
81320.png,0
81321.png,4
81322.png,4
81323.png,4
81324.png,4
81325.png,4
81326.png,0
81327.png,4
81328.png,0
81329.png,4
81330.png,0
81331.png,4
81332.png,1
81333.png,4
81334.png,4
81335.png,1
81336.png,1
81337.png,4
81338.png,0
81339.png,4
81340.png,4
81341.png,0
81342.png,4
81343.png,0
81344.png,4
81345.png,4
81346.png,4
81347.png,4
81348.png,4
81349.png,4
81350.png,0
81351.png,4
81352.png,4
81353.png,1
81354.png,0
81355.png,4
81356.png,0
81357.png,0
81358.png,4
81359.png,0
81360.png,4
81361.png,4
81362.png,0
81363.png,4
81364.png,4
81365.png,0
81366.png,4
81367.png,1
81368.png,4
81369.png,4
81370.png,4
81371.png,4
81372.png,4
81373.png,0
81374.png,4
81375.png,0
81376.png,1
81377.png,4
81378.png,4
81379.png,4
81380.png,4
81381.png,4
81382.png,0
81383.png,4
81384.png,0
81385.png,0
81386.png,1
81387.png,4
81388.png,4
81389.png,4
81390.png,4
81391.png,4
81392.png,4
81393.png,4
81394.png,0
81395.png,4
81396.png,0
81397.png,4
81398.png,4
81399.png,4
81400.png,4
81401.png,0
81402.png,4
81403.png,4
81404.png,0
81405.png,0
81406.png,4
81407.png,4
81408.png,4
81409.png,4
81410.png,0
81411.png,0
81412.png,4
81413.png,4
81414.png,0
81415.png,4
81416.png,0
81417.png,4
81418.png,1
81419.png,1
81420.png,0
81421.png,0
81422.png,4
81423.png,0
81424.png,0
81425.png,0
81426.png,4
81427.png,0
81428.png,4
81429.png,0
81430.png,4
81431.png,4
81432.png,4
81433.png,0
81434.png,4
81435.png,4
81436.png,4
81437.png,0
81438.png,4
81439.png,1
81440.png,4
81441.png,0
81442.png,4
81443.png,0
81444.png,0
81445.png,0
81446.png,1
81447.png,0
81448.png,0
81449.png,4
81450.png,4
81451.png,0
81452.png,4
81453.png,4
81454.png,4
81455.png,1
81456.png,4
81457.png,0
81458.png,4
81459.png,0
81460.png,4
81461.png,4
81462.png,0
81463.png,0
81464.png,4
81465.png,1
81466.png,0
81467.png,0
81468.png,4
81469.png,4
81470.png,4
81471.png,1
81472.png,4
81473.png,4
81474.png,4
81475.png,4
81476.png,4
81477.png,4
81478.png,0
81479.png,4
81480.png,4
81481.png,4
81482.png,0
81483.png,4
81484.png,4
81485.png,0
81486.png,4
81487.png,4
81488.png,4
81489.png,0
81490.png,0
81491.png,4
81492.png,0
81493.png,0
81494.png,0
81495.png,4
81496.png,4
81497.png,0
81498.png,4
81499.png,4
81500.png,4
81501.png,0
81502.png,4
81503.png,4
81504.png,0
81505.png,4
81506.png,4
81507.png,4
81508.png,4
81509.png,4
81510.png,4
81511.png,0
81512.png,0
81513.png,4
81514.png,0
81515.png,1
81516.png,0
81517.png,4
81518.png,0
81519.png,0
81520.png,4
81521.png,4
81522.png,4
81523.png,4
81524.png,4
81525.png,0
81526.png,1
81527.png,0
81528.png,1
81529.png,4
81530.png,4
81531.png,0
81532.png,1
81533.png,4
81534.png,0
81535.png,0
81536.png,0
81537.png,4
81538.png,4
81539.png,0
81540.png,4
81541.png,4
81542.png,4
81543.png,0
81544.png,4
81545.png,0
81546.png,0
81547.png,0
81548.png,0
81549.png,4
81550.png,4
81551.png,4
81552.png,0
81553.png,4
81554.png,1
81555.png,0
81556.png,0
81557.png,0
81558.png,0
81559.png,0
81560.png,0
81561.png,4
81562.png,4
81563.png,0
81564.png,4
81565.png,0
81566.png,0
81567.png,1
81568.png,4
81569.png,1
81570.png,4
81571.png,0
81572.png,4
81573.png,4
81574.png,4
81575.png,0
81576.png,0
81577.png,4
81578.png,0
81579.png,4
81580.png,0
81581.png,0
81582.png,4
81583.png,4
81584.png,4
81585.png,0
81586.png,4
81587.png,0
81588.png,1
81589.png,4
81590.png,4
81591.png,0
81592.png,0
81593.png,4
81594.png,0
81595.png,4
81596.png,0
81597.png,4
81598.png,4
81599.png,4
81600.png,4
81601.png,4
81602.png,4
81603.png,0
81604.png,4
81605.png,0
81606.png,4
81607.png,4
81608.png,4
81609.png,4
81610.png,4
81611.png,4
81612.png,4
81613.png,4
81614.png,4
81615.png,4
81616.png,4
81617.png,4
81618.png,0
81619.png,1
81620.png,4
81621.png,0
81622.png,0
81623.png,0
81624.png,4
81625.png,1
81626.png,4
81627.png,0
81628.png,4
81629.png,4
81630.png,4
81631.png,1
81632.png,4
81633.png,4
81634.png,4
81635.png,0
81636.png,0
81637.png,4
81638.png,1
81639.png,0
81640.png,0
81641.png,0
81642.png,4
81643.png,4
81644.png,0
81645.png,4
81646.png,4
81647.png,0
81648.png,4
81649.png,1
81650.png,0
81651.png,1
81652.png,0
81653.png,0
81654.png,0
81655.png,4
81656.png,0
81657.png,1
81658.png,0
81659.png,4
81660.png,4
81661.png,4
81662.png,0
81663.png,1
81664.png,1
81665.png,4
81666.png,0
81667.png,4
81668.png,0
81669.png,4
81670.png,4
81671.png,0
81672.png,0
81673.png,4
81674.png,0
81675.png,4
81676.png,0
81677.png,0
81678.png,4
81679.png,4
81680.png,4
81681.png,1
81682.png,4
81683.png,4
81684.png,4
81685.png,4
81686.png,1
81687.png,0
81688.png,0
81689.png,4
81690.png,4
81691.png,0
81692.png,0
81693.png,4
81694.png,1
81695.png,4
81696.png,4
81697.png,0
81698.png,4
81699.png,0
81700.png,4
81701.png,4
81702.png,4
81703.png,4
81704.png,4
81705.png,4
81706.png,4
81707.png,4
81708.png,4
81709.png,0
81710.png,4
81711.png,1
81712.png,4
81713.png,1
81714.png,4
81715.png,4
81716.png,4
81717.png,4
81718.png,0
81719.png,4
81720.png,4
81721.png,4
81722.png,4
81723.png,4
81724.png,4
81725.png,4
81726.png,0
81727.png,4
81728.png,4
81729.png,4
81730.png,0
81731.png,0
81732.png,4
81733.png,0
81734.png,1
81735.png,4
81736.png,4
81737.png,4
81738.png,0
81739.png,2
81740.png,4
81741.png,1
81742.png,0
81743.png,4
81744.png,4
81745.png,4
81746.png,0
81747.png,0
81748.png,0
81749.png,4
81750.png,0
81751.png,4
81752.png,4
81753.png,2
81754.png,1
81755.png,0
81756.png,4
81757.png,4
81758.png,4
81759.png,4
81760.png,4
81761.png,0
81762.png,0
81763.png,0
81764.png,0
81765.png,4
81766.png,4
81767.png,4
81768.png,0
81769.png,4
81770.png,4
81771.png,0
81772.png,1
81773.png,0
81774.png,4
81775.png,0
81776.png,4
81777.png,4
81778.png,4
81779.png,0
81780.png,1
81781.png,1
81782.png,0
81783.png,4
81784.png,4
81785.png,4
81786.png,4
81787.png,0
81788.png,4
81789.png,4
81790.png,0
81791.png,4
81792.png,4
81793.png,0
81794.png,4
81795.png,1
81796.png,0
81797.png,4
81798.png,4
81799.png,4
81800.png,4
81801.png,0
81802.png,4
81803.png,4
81804.png,4
81805.png,0
81806.png,0
81807.png,4
81808.png,0
81809.png,4
81810.png,0
81811.png,4
81812.png,4
81813.png,1
81814.png,0
81815.png,0
81816.png,4
81817.png,4
81818.png,0
81819.png,4
81820.png,4
81821.png,0
81822.png,4
81823.png,0
81824.png,4
81825.png,0
81826.png,0
81827.png,0
81828.png,4
81829.png,0
81830.png,0
81831.png,0
81832.png,0
81833.png,4
81834.png,4
81835.png,0
81836.png,0
81837.png,4
81838.png,0
81839.png,0
81840.png,0
81841.png,0
81842.png,4
81843.png,0
81844.png,4
81845.png,0
81846.png,4
81847.png,0
81848.png,4
81849.png,4
81850.png,1
81851.png,1
81852.png,0
81853.png,0
81854.png,4
81855.png,1
81856.png,0
81857.png,0
81858.png,4
81859.png,0
81860.png,4
81861.png,0
81862.png,0
81863.png,0
81864.png,1
81865.png,4
81866.png,0
81867.png,4
81868.png,0
81869.png,0
81870.png,4
81871.png,4
81872.png,4
81873.png,0
81874.png,4
81875.png,4
81876.png,0
81877.png,0
81878.png,0
81879.png,4
81880.png,4
81881.png,4
81882.png,0
81883.png,1
81884.png,1
81885.png,4
81886.png,0
81887.png,1
81888.png,4
81889.png,4
81890.png,4
81891.png,0
81892.png,0
81893.png,4
81894.png,0
81895.png,1
81896.png,4
81897.png,4
81898.png,0
81899.png,0
81900.png,0
81901.png,4
81902.png,0
81903.png,4
81904.png,4
81905.png,4
81906.png,4
81907.png,4
81908.png,4
81909.png,0
81910.png,4
81911.png,4
81912.png,0
81913.png,4
81914.png,0
81915.png,1
81916.png,4
81917.png,0
81918.png,0
81919.png,4
81920.png,0
81921.png,4
81922.png,4
81923.png,4
81924.png,4
81925.png,1
81926.png,4
81927.png,0
81928.png,1
81929.png,1
81930.png,4
81931.png,0
81932.png,0
81933.png,4
81934.png,0
81935.png,0
81936.png,0
81937.png,4
81938.png,4
81939.png,0
81940.png,1
81941.png,4
81942.png,4
81943.png,0
81944.png,4
81945.png,4
81946.png,4
81947.png,4
81948.png,4
81949.png,1
81950.png,4
81951.png,4
81952.png,4
81953.png,4
81954.png,0
81955.png,0
81956.png,4
81957.png,4
81958.png,4
81959.png,4
81960.png,4
81961.png,0
81962.png,0
81963.png,4
81964.png,4
81965.png,0
81966.png,4
81967.png,0
81968.png,0
81969.png,4
81970.png,0
81971.png,4
81972.png,4
81973.png,4
81974.png,0
81975.png,4
81976.png,4
81977.png,1
81978.png,0
81979.png,4
81980.png,4
81981.png,4
81982.png,4
81983.png,0
81984.png,4
81985.png,0
81986.png,0
81987.png,4
81988.png,4
81989.png,0
81990.png,4
81991.png,4
81992.png,0
81993.png,4
81994.png,0
81995.png,4
81996.png,4
81997.png,4
81998.png,4
81999.png,0
82000.png,1
82001.png,0
82002.png,4
82003.png,4
82004.png,0
82005.png,1
82006.png,4
82007.png,1
82008.png,0
82009.png,4
82010.png,4
82011.png,0
82012.png,0
82013.png,0
82014.png,4
82015.png,4
82016.png,4
82017.png,4
82018.png,4
82019.png,4
82020.png,4
82021.png,4
82022.png,4
82023.png,0
82024.png,0
82025.png,4
82026.png,0
82027.png,4
82028.png,0
82029.png,0
82030.png,0
